ID	掲載号	掲載順	タイトル	作者	原作	ページ	種別	カラー	摘要
WYMG202301	2023年 No.01	1	税金で買った本	系山冏	ずいの	14	連載		
WYMG202301	2023年 No.01	2	ザ・ファブル The Second Contact	南勝久		35	連載		
WYMG202301	2023年 No.01	3	白地図のライゼンデ	パミラ		53	連載		
WYMG202301	2023年 No.01	4	アルキメデスの大戦	三田紀房		75	連載		
WYMG202301	2023年 No.01	5	LILI-MEN	渡嘉敷拓馬		95	連載		
WYMG202301	2023年 No.01	6	1日外出録ハンチョウ	上原求 & 新井和也	萩原天晴	115	連載		
WYMG202301	2023年 No.01	7	ナックルナックル	山岸汰誠		133	連載		
WYMG202301	2023年 No.01	8	セブン☆スターJT	柳内大樹		154	連載		最終回
WYMG202301	2023年 No.01	9	徘徊者	宝衣図	鈴木ユウヘイ	183	連載		
WYMG202301	2023年 No.01	10	サタノファニ	山田恵庸		203	連載		
WYMG202301	2023年 No.01	11	月曜日のたわわ	比村奇石		223	連載		
WYMG202301	2023年 No.01	12	みなみけ	桜場コハル		235	連載		
WYMG202301	2023年 No.01	13	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮	243	連載		
WYMG202301	2023年 No.01	14	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		263	連載		
WYMG202301	2023年 No.01	15	満州アヘンスクワッド	鹿子	門馬司	284	連載		
WYMG202301	2023年 No.01	16	GTO パラダイスロスト	藤沢とおる		303	連載		
WYMG202301	2023年 No.01	17	彼岸島 48日後…	松本光司		315	連載		
WYMG202301	2023年 No.01	18	カイジ	福本伸行		335	連載		
WYMG202301	2023年 No.01	19	くさっても猫なので	関口かんこ		359	連載		
WYMG202301	2023年 No.01	20	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	365	連載		
WYMG202301	2023年 No.01	21	雨と君と	二階堂幸		391	連載		
WYMG202301	2023年 No.01	22	君が獣になる前に	さの隆		395	連載		
WYMG202301	2023年 No.01	23	センパイ！わざとじゃないんです！	saku		415	連載		
WYMG202301	2023年 No.01	24	虎鶫 とらつぐみ-TSUGUMI PROJECT-	ippatu		421	連載		
WYMG202301	2023年 No.01	25	マスク生活	吉田博嗣		437	読み切り		
WYMG202302-03	2023年 No.02-03	1	私のアリカ	隈屑	藤沢もやし	13	連載		新連載
WYMG202302-03	2023年 No.02-03	2	ザ・ファブル The Second Contact	南勝久		67	連載		
WYMG202302-03	2023年 No.02-03	3	白地図のライゼンデ	パミラ		85	連載		
WYMG202302-03	2023年 No.02-03	4	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮	105	連載		
WYMG202302-03	2023年 No.02-03	5	アンダーニンジャ	花沢健吾		125	連載		
WYMG202302-03	2023年 No.02-03	6	君が獣になる前に	さの隆		145	連載		
WYMG202302-03	2023年 No.02-03	7	カイジ	福本伸行		165	連載		
WYMG202302-03	2023年 No.02-03	8	パラレルパラダイス	岡本倫		178	連載		
WYMG202302-03	2023年 No.02-03	9	ナックルナックル	山岸汰誠		207	連載		
WYMG202302-03	2023年 No.02-03	10	彼岸島 48日後…	松本光司		229	連載		
WYMG202302-03	2023年 No.02-03	11	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	249	連載		
WYMG202302-03	2023年 No.02-03	12	満州アヘンスクワッド	鹿子	門馬司	275	連載		
WYMG202302-03	2023年 No.02-03	13	虎鶫 とらつぐみ-TSUGUMI PROJECT-	ippatu		291	連載		
WYMG202302-03	2023年 No.02-03	14	月曜日のたわわ	比村奇石		309	連載		
WYMG202302-03	2023年 No.02-03	15	サタノファニ	山田恵庸		323	連載		
WYMG202302-03	2023年 No.02-03	16	GTO パラダイスロスト	藤沢とおる		343	連載		
WYMG202302-03	2023年 No.02-03	17	パリピ孔明	小川亮	四葉タト	355	連載		
WYMG202302-03	2023年 No.02-03	18	くさっても猫なので	関口かんこ		373	連載		
WYMG202302-03	2023年 No.02-03	19	マイホームヒーロー	朝基まさし	山川直輝	379	連載		
WYMG202302-03	2023年 No.02-03	20	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		401	連載		
WYMG202302-03	2023年 No.02-03	21	センパイ！わざとじゃないんです！	saku		421	連載		
WYMG202304-05	2023年 No.04-05	1	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	13	連載		
WYMG202304-05	2023年 No.04-05	2	私のアリカ	隈屑	藤沢もやし	37	連載		
WYMG202304-05	2023年 No.04-05	3	ザ・ファブル The Second Contact	南勝久		75	連載		
WYMG202304-05	2023年 No.04-05	4	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		93	連載		
WYMG202304-05	2023年 No.04-05	5	彼岸島 48日後…	松本光司		113	連載		
WYMG202304-05	2023年 No.04-05	6	徘徊者	宝衣図	鈴木ユウヘイ	133	連載		
WYMG202304-05	2023年 No.04-05	7	アルキメデスの大戦	三田紀房		149	連載		
WYMG202304-05	2023年 No.04-05	8	パリピ孔明	小川亮	四葉タト	170	連載		
WYMG202304-05	2023年 No.04-05	9	満州アヘンスクワッド	鹿子	門馬司	189	連載		
WYMG202304-05	2023年 No.04-05	10	1日外出録ハンチョウ	上原求 & 新井和也	萩原天晴	209	連載		
WYMG202304-05	2023年 No.04-05	11	みなみけ	桜場コハル		221	連載		
WYMG202304-05	2023年 No.04-05	12	ナックルナックル	山岸汰誠		229	連載		
WYMG202304-05	2023年 No.04-05	13	雨と君と	二階堂幸		247	連載		
WYMG202304-05	2023年 No.04-05	14	税金で買った本	系山冏	ずいの	255	連載		
WYMG202304-05	2023年 No.04-05	15	サタノファニ	山田恵庸		275	連載		
WYMG202304-05	2023年 No.04-05	16	白地図のライゼンデ	パミラ		295	連載		
WYMG202304-05	2023年 No.04-05	17	パラレルパラダイス	岡本倫		317	連載		
WYMG202304-05	2023年 No.04-05	18	君が獣になる前に	さの隆		336	連載		
WYMG202304-05	2023年 No.04-05	19	くさっても猫なので	関口かんこ		357	連載		
WYMG202304-05	2023年 No.04-05	20	虎鶫 とらつぐみ-TSUGUMI PROJECT-	ippatu		363	連載		
WYMG202304-05	2023年 No.04-05	21	マイホームヒーロー	朝基まさし	山川直輝	381	連載		
WYMG202304-05	2023年 No.04-05	22	LILI-MEN	渡嘉敷拓馬		401	連載		
WYMG202304-05	2023年 No.04-05	23	センパイ！わざとじゃないんです！	saku		421	連載		
WYMG202304-05	2023年 No.04-05	24	きみだけがほんとう	やっそん義之		431	出張掲載		
WYMG202304-05	2023年 No.04-05	25	忍者の伊藤くん	西村たまじ		473	読み切り		
WYMG202306	2023年 No.06	1	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		20	連載		
WYMG202306	2023年 No.06	2	LILI-MEN	渡嘉敷拓馬		41	連載		
WYMG202306	2023年 No.06	3	私のアリカ	隈屑	藤沢もやし	63	連載		
WYMG202306	2023年 No.06	4	マイホームヒーロー	朝基まさし	山川直輝	81	連載		
WYMG202306	2023年 No.06	5	徘徊者	宝衣図	鈴木ユウヘイ	101	連載		
WYMG202306	2023年 No.06	6	君が獣になる前に	さの隆		121	連載		
WYMG202306	2023年 No.06	7	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	141	連載		
WYMG202306	2023年 No.06	8	彼岸島 48日後…	松本光司		161	連載		
WYMG202306	2023年 No.06	9	つかずはなれず	nicolai		181	読み切り		
WYMG202306	2023年 No.06	10	税金で買った本	系山冏	ずいの	197	連載		
WYMG202306	2023年 No.06	11	雨と君と	二階堂幸		217	連載		
WYMG202306	2023年 No.06	12	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮	221	連載		
WYMG202306	2023年 No.06	13	満州アヘンスクワッド	鹿子	門馬司	241	連載		
WYMG202306	2023年 No.06	14	カイジ	福本伸行		259	連載		
WYMG202306	2023年 No.06	15	くさっても猫なので	関口かんこ		285	連載		
WYMG202306	2023年 No.06	16	パラレルパラダイス	岡本倫		291	連載		
WYMG202306	2023年 No.06	17	アンダーニンジャ	花沢健吾		310	連載		
WYMG202306	2023年 No.06	18	GTO パラダイスロスト	藤沢とおる		331	連載		
WYMG202306	2023年 No.06	19	アルキメデスの大戦	三田紀房		343	連載		
WYMG202306	2023年 No.06	20	虎鶫 とらつぐみ-TSUGUMI PROJECT-	ippatu		363	連載		
WYMG202306	2023年 No.06	21	白地図のライゼンデ	パミラ		377	連載		
WYMG202306	2023年 No.06	22	ナックルナックル	山岸汰誠		395	連載		
WYMG202306	2023年 No.06	23	センパイ！わざとじゃないんです！	saku		413	連載		
WYMG202306	2023年 No.06	24	搾精病棟 全年齢版	あおむし	搾精研究所	423	出張掲載		
WYMG202307	2023年 No.07	1	LILI-MEN	渡嘉敷拓馬		12	連載		
WYMG202307	2023年 No.07	2	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	33	連載		
WYMG202307	2023年 No.07	3	ザ・ファブル The Second Contact	南勝久		53	連載		
WYMG202307	2023年 No.07	4	くさっても猫なので	関口かんこ		71	連載		
WYMG202307	2023年 No.07	5	白地図のライゼンデ	パミラ		77	連載		
WYMG202307	2023年 No.07	6	アルキメデスの大戦	三田紀房		95	連載		
WYMG202307	2023年 No.07	7	私のアリカ	隈屑	藤沢もやし	115	連載		
WYMG202307	2023年 No.07	8	月曜日のたわわ	比村奇石		131	連載		
WYMG202307	2023年 No.07	9	みなみけ	桜場コハル		143	連載		
WYMG202307	2023年 No.07	10	満州アヘンスクワッド	鹿子	門馬司	151	連載		
WYMG202307	2023年 No.07	11	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮	169	連載		
WYMG202307	2023年 No.07	12	税金で買った本	系山冏	ずいの	191	連載		
WYMG202307	2023年 No.07	13	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		211	連載		
WYMG202307	2023年 No.07	14	彼岸島 48日後…	松本光司		231	連載		
WYMG202307	2023年 No.07	15	パリピ孔明	小川亮	四葉タト	251	連載		
WYMG202307	2023年 No.07	16	1日外出録ハンチョウ	上原求 & 新井和也	萩原天晴	269	連載		
WYMG202307	2023年 No.07	17	カイジ	福本伸行		288	連載		
WYMG202307	2023年 No.07	18	GTO パラダイスロスト	藤沢とおる		313	連載		
WYMG202307	2023年 No.07	19	サタノファニ	山田恵庸		325	連載		
WYMG202307	2023年 No.07	20	君が獣になる前に	さの隆		345	連載		
WYMG202307	2023年 No.07	21	徘徊者	宝衣図	鈴木ユウヘイ	365	連載		
WYMG202307	2023年 No.07	22	虎鶫 とらつぐみ-TSUGUMI PROJECT-	ippatu		385	連載		
WYMG202307	2023年 No.07	23	ナックルナックル	山岸汰誠		407	連載		
WYMG202307	2023年 No.07	24	アカイリンゴ	ムラタコウジ		427	出張掲載		
WYMG202307	2023年 No.07	25	健様に似ていない	西村たまじ		447	読み切り		
WYMG202308	2023年 No.08	1	サツドウ	なだいにし	雪永ちっち	13	連載		新連載
WYMG202308	2023年 No.08	2	ザ・ファブル The Second Contact	南勝久		63	連載		
WYMG202308	2023年 No.08	3	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	81	連載		
WYMG202308	2023年 No.08	4	雨と君と	二階堂幸		101	連載		
WYMG202308	2023年 No.08	5	マイホームヒーロー	朝基まさし	山川直輝	106	連載		
WYMG202308	2023年 No.08	6	虎鶫 とらつぐみ-TSUGUMI PROJECT-	ippatu		128	連載		
WYMG202308	2023年 No.08	7	LILI-MEN	渡嘉敷拓馬		143	連載		
WYMG202308	2023年 No.08	8	くさっても猫なので	関口かんこ		163	連載		
WYMG202308	2023年 No.08	9	アンダーニンジャ	花沢健吾		171	連載		
WYMG202308	2023年 No.08	10	月曜日のたわわ	比村奇石		191	連載		
WYMG202308	2023年 No.08	11	GTO パラダイスロスト	藤沢とおる		203	連載		
WYMG202308	2023年 No.08	12	税金で買った本	系山冏	ずいの	215	連載		
WYMG202308	2023年 No.08	13	白地図のライゼンデ	パミラ		235	連載		
WYMG202308	2023年 No.08	14	アルキメデスの大戦	三田紀房		253	連載		
WYMG202308	2023年 No.08	15	パラレルパラダイス	岡本倫		273	連載		
WYMG202308	2023年 No.08	16	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮	291	連載		
WYMG202308	2023年 No.08	17	サタノファニ	山田恵庸		311	連載		
WYMG202308	2023年 No.08	18	カイジ	福本伸行		331	連載		
WYMG202308	2023年 No.08	19	私のアリカ	隈屑	藤沢もやし	355	連載		
WYMG202308	2023年 No.08	20	ナックルナックル	山岸汰誠		377	連載		最終回
WYMG202308	2023年 No.08	21	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		397	連載		
WYMG202308	2023年 No.08	22	君が獣になる前に	さの隆		417	連載		
WYMG202308	2023年 No.08	23	アカイリンゴ	ムラタコウジ		437	出張掲載		
WYMG202308	2023年 No.08	24	満州アヘンスクワッド	鹿子	門馬司	457	連載		
WYMG202309	2023年 No.09	1	ザ・ファブル The Second Contact	南勝久		12	連載		
WYMG202309	2023年 No.09	2	サツドウ	なだいにし	雪永ちっち	31	連載		
WYMG202309	2023年 No.09	3	君が獣になる前に	さの隆		75	連載		
WYMG202309	2023年 No.09	4	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		95	連載		
WYMG202309	2023年 No.09	5	私のアリカ	隈屑	藤沢もやし	115	連載		
WYMG202309	2023年 No.09	6	白地図のライゼンデ	パミラ		131	連載		
WYMG202309	2023年 No.09	7	彼女のエレジー	遊園地迷子		150	連載		新連載
WYMG202309	2023年 No.09	8	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	179	連載		
WYMG202309	2023年 No.09	9	税金で買った本	系山冏	ずいの	199	連載		
WYMG202309	2023年 No.09	10	GTO パラダイスロスト	藤沢とおる		219	連載		
WYMG202309	2023年 No.09	11	1日外出録ハンチョウ	上原求 & 新井和也	萩原天晴	235	連載		
WYMG202309	2023年 No.09	12	サタノファニ	山田恵庸		255	連載		
WYMG202309	2023年 No.09	13	みなみけ	桜場コハル		275	連載		
WYMG202309	2023年 No.09	14	パリピ孔明	小川亮	四葉タト	283	連載		
WYMG202309	2023年 No.09	15	虎鶫 とらつぐみ-TSUGUMI PROJECT-	ippatu		300	連載		
WYMG202309	2023年 No.09	16	雨と君と	二階堂幸		313	連載		
WYMG202309	2023年 No.09	17	徘徊者	宝衣図	鈴木ユウヘイ	317	連載		
WYMG202309	2023年 No.09	18	マイホームヒーロー	朝基まさし	山川直輝	333	連載		
WYMG202309	2023年 No.09	19	LILI-MEN	渡嘉敷拓馬		353	連載		
WYMG202309	2023年 No.09	20	アルキメデスの大戦	三田紀房		373	連載		
WYMG202309	2023年 No.09	21	くさっても猫なので	関口かんこ		393	連載		
WYMG202309	2023年 No.09	22	彼岸島 48日後…	松本光司		399	連載		
WYMG202309	2023年 No.09	23	アカイリンゴ	ムラタコウジ		419	出張掲載		
WYMG202310	2023年 No.10	1	白地図のライゼンデ	パミラ		13	連載		
WYMG202310	2023年 No.10	2	ザ・ファブル The Second Contact	南勝久		31	連載		
WYMG202310	2023年 No.10	3	サツドウ	なだいにし	雪永ちっち	49	連載		
WYMG202310	2023年 No.10	4	彼岸島 48日後…	松本光司		79	連載		
WYMG202310	2023年 No.10	5	LILI-MEN	渡嘉敷拓馬		99	連載		
WYMG202310	2023年 No.10	6	マイホームヒーロー	朝基まさし	山川直輝	119	連載		
WYMG202310	2023年 No.10	7	くさっても猫なので	関口かんこ		139	連載		
WYMG202310	2023年 No.10	8	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮	145	連載		
WYMG202310	2023年 No.10	9	君が獣になる前に	さの隆		165	連載		
WYMG202310	2023年 No.10	10	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	186	連載		
WYMG202310	2023年 No.10	11	カイジ	福本伸行		207	連載		
WYMG202310	2023年 No.10	12	サタノファニ	山田恵庸		231	連載		
WYMG202310	2023年 No.10	13	アンダーニンジャ	花沢健吾		251	連載		
WYMG202310	2023年 No.10	14	GTO パラダイスロスト	藤沢とおる		271	連載		
WYMG202310	2023年 No.10	15	税金で買った本	系山冏	ずいの	283	連載		
WYMG202310	2023年 No.10	16	彼女のエレジー	遊園地迷子		303	連載		
WYMG202310	2023年 No.10	17	私のアリカ	隈屑	藤沢もやし	317	連載		
WYMG202310	2023年 No.10	18	満州アヘンスクワッド	鹿子	門馬司	337	連載		
WYMG202310	2023年 No.10	19	パリピ孔明	小川亮	四葉タト	355	連載		
WYMG202310	2023年 No.10	20	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		373	連載		
WYMG202310	2023年 No.10	21	パラレルパラダイス	岡本倫		397	連載		
WYMG202310	2023年 No.10	22	アルキメデスの大戦	三田紀房		415	連載		
WYMG202310	2023年 No.10	23	徘徊者	宝衣図	鈴木ユウヘイ	435	連載		
WYMG202310	2023年 No.10	24	アカイリンゴ	ムラタコウジ		455	連載		
WYMG202311	2023年 No.11	1	みょーちゃん先生はかく語りき	無敵ソーダ	鹿成トクサク	13	連載		新連載
WYMG202311	2023年 No.11	2	パリピ孔明	小川亮	四葉タト	31	連載		
WYMG202311	2023年 No.11	3	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		49	連載		
WYMG202311	2023年 No.11	4	パラレルパラダイス	岡本倫		69	連載		
WYMG202311	2023年 No.11	5	白地図のライゼンデ	パミラ		87	連載		
WYMG202311	2023年 No.11	6	青春なんてラララララ！	里見U		105	読み切り		
WYMG202311	2023年 No.11	7	アルキメデスの大戦	三田紀房		155	連載		
WYMG202311	2023年 No.11	8	サツドウ	なだいにし	雪永ちっち	175	連載		
WYMG202311	2023年 No.11	9	彼女のエレジー	遊園地迷子		193	連載		
WYMG202311	2023年 No.11	10	税金で買った本	系山冏	ずいの	205	連載		
WYMG202311	2023年 No.11	11	GTO パラダイスロスト	藤沢とおる		225	連載		
WYMG202311	2023年 No.11	12	カイジ	福本伸行		237	連載		
WYMG202311	2023年 No.11	13	1日外出録ハンチョウ	上原求 & 新井和也	萩原天晴	263	連載		
WYMG202311	2023年 No.11	14	満州アヘンスクワッド	鹿子	門馬司	281	連載		
WYMG202311	2023年 No.11	15	みなみけ	桜場コハル		303	連載		
WYMG202311	2023年 No.11	16	彼岸島 48日後…	松本光司		311	連載		
WYMG202311	2023年 No.11	17	雨と君と	二階堂幸		331	連載		
WYMG202311	2023年 No.11	18	君が獣になる前に	さの隆		351	連載		
WYMG202311	2023年 No.11	19	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	371	連載		
WYMG202311	2023年 No.11	20	くさっても猫なので	関口かんこ		391	連載		
WYMG202311	2023年 No.11	21	LILI-MEN	渡嘉敷拓馬		397	連載		
WYMG202311	2023年 No.11	22	徘徊者	宝衣図	鈴木ユウヘイ	417	連載		
WYMG202311	2023年 No.11	23	疾風伝説 特攻の拓	所十三	佐木飛朗斗	435	読み切り		
WYMG202311	2023年 No.11	24	Gulasch.	矢木直樹		473	読み切り		
WYMG202312	2023年 No.12	1	神殺 - かみそぎ -	爾弥餡丸		13	連載		新連載
WYMG202312	2023年 No.12	2	みょーちゃん先生はかく語りき	無敵ソーダ	鹿成トクサク	59	連載		
WYMG202312	2023年 No.12	3	ザ・ファブル The Second Contact	南勝久		71	連載		
WYMG202312	2023年 No.12	4	MFゴースト	しげの秀一		89	連載		連載再開
WYMG202312	2023年 No.12	5	くさっても猫なので	関口かんこ		105	連載		
WYMG202312	2023年 No.12	6	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮	111	連載		
WYMG202312	2023年 No.12	7	満州アヘンスクワッド	鹿子	門馬司	133	連載		
WYMG202312	2023年 No.12	8	ヤニねこ	にゃんにゃんファクトリー		151	読み切り		
WYMG202312	2023年 No.12	9	パラレルパラダイス	岡本倫		165	連載		
WYMG202312	2023年 No.12	10	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		183	連載		
WYMG202312	2023年 No.12	11	白地図のライゼンデ	パミラ		203	連載		
WYMG202312	2023年 No.12	12	アルキメデスの大戦	三田紀房		221	連載		
WYMG202312	2023年 No.12	13	彼女のエレジー	遊園地迷子		241	連載		
WYMG202312	2023年 No.12	14	サツドウ	なだいにし	雪永ちっち	253	連載		
WYMG202312	2023年 No.12	15	マイホームヒーロー	朝基まさし	山川直輝	271	連載		
WYMG202312	2023年 No.12	16	LILI-MEN	渡嘉敷拓馬		291	連載		
WYMG202312	2023年 No.12	17	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	311	連載		
WYMG202312	2023年 No.12	18	サタノファニ	山田恵庸		333	連載		
WYMG202312	2023年 No.12	19	カイジ	福本伸行		353	連載		
WYMG202312	2023年 No.12	20	税金で買った本	系山冏	ずいの	377	連載		
WYMG202312	2023年 No.12	21	私のアリカ	隈屑	藤沢もやし	397	連載		
WYMG202312	2023年 No.12	22	君が獣になる前に	さの隆		415	連載		
WYMG202312	2023年 No.12	23	彼岸島 48日後…	松本光司		435	連載		
WYMG202313	2023年 No.13	1	満州アヘンスクワッド	鹿子	門馬司	12	連載		
WYMG202313	2023年 No.13	2	神殺 - かみそぎ -	爾弥餡丸		31	連載		
WYMG202313	2023年 No.13	3	ザ・ファブル The Second Contact	南勝久		65	連載		
WYMG202313	2023年 No.13	4	サツドウ	なだいにし	雪永ちっち	83	連載		
WYMG202313	2023年 No.13	5	月曜日のたわわ	比村奇石		105	連載		
WYMG202313	2023年 No.13	6	LILI-MEN	渡嘉敷拓馬		118	連載		
WYMG202313	2023年 No.13	7	みょーちゃん先生はかく語りき	無敵ソーダ	鹿成トクサク	141	連載		
WYMG202313	2023年 No.13	8	私のアリカ	隈屑	藤沢もやし	153	連載		
WYMG202313	2023年 No.13	9	彼岸島 48日後…	松本光司		173	連載		
WYMG202313	2023年 No.13	10	君が獣になる前に	さの隆		193	連載		
WYMG202313	2023年 No.13	11	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮	213	連載		
WYMG202313	2023年 No.13	12	1日外出録ハンチョウ	上原求 & 新井和也	萩原天晴	235	連載		
WYMG202313	2023年 No.13	13	パリピ孔明	小川亮	四葉タト	251	連載		
WYMG202313	2023年 No.13	14	パラレルパラダイス	岡本倫		271	連載		
WYMG202313	2023年 No.13	15	白地図のライゼンデ	パミラ		289	連載		
WYMG202313	2023年 No.13	16	アルキメデスの大戦	三田紀房		307	連載		
WYMG202313	2023年 No.13	17	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		327	連載		
WYMG202313	2023年 No.13	18	サタノファニ	山田恵庸		348	連載		
WYMG202313	2023年 No.13	19	みなみけ	桜場コハル		369	連載		
WYMG202313	2023年 No.13	20	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	377	連載		
WYMG202313	2023年 No.13	21	彼女のエレジー	遊園地迷子		399	連載		
WYMG202313	2023年 No.13	22	MFゴースト	しげの秀一		411	連載		
WYMG202313	2023年 No.13	23	雨と君と	二階堂幸		427	連載		
WYMG202313	2023年 No.13	24	ヤニねこ	にゃんにゃんファクトリー		431	読み切り		
WYMG202314	2023年 No.14	1	税金で買った本	系山冏	ずいの	14	連載		
WYMG202314	2023年 No.14	2	ザ・ファブル The Second Contact	南勝久		35	連載		
WYMG202314	2023年 No.14	3	神殺 - かみそぎ -	爾弥餡丸		55	連載		
WYMG202314	2023年 No.14	4	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	87	連載		
WYMG202314	2023年 No.14	5	パリピ孔明	小川亮	四葉タト	107	連載		
WYMG202314	2023年 No.14	6	満州アヘンスクワッド	鹿子	門馬司	125	連載		
WYMG202314	2023年 No.14	7	くさっても猫なので	関口かんこ		144	連載		
WYMG202314	2023年 No.14	8	サタノファニ	山田恵庸		151	連載		
WYMG202314	2023年 No.14	9	平成敗残兵すみれちゃん(31)	里見U		171	読み切り		
WYMG202314	2023年 No.14	10	MFゴースト	しげの秀一		199	連載		
WYMG202314	2023年 No.14	11	マイホームヒーロー	朝基まさし	山川直輝	215	連載		
WYMG202314	2023年 No.14	12	サツドウ	なだいにし	雪永ちっち	235	連載		
WYMG202314	2023年 No.14	13	LILI-MEN	渡嘉敷拓馬		253	連載		
WYMG202314	2023年 No.14	14	私のアリカ	隈屑	藤沢もやし	273	連載		
WYMG202314	2023年 No.14	15	みょーちゃん先生はかく語りき	無敵ソーダ	鹿成トクサク	293	連載		
WYMG202314	2023年 No.14	16	君が獣になる前に	さの隆		305	連載		
WYMG202314	2023年 No.14	17	彼女のエレジー	遊園地迷子		325	連載		
WYMG202314	2023年 No.14	18	月曜日のたわわ	比村奇石		337	連載		
WYMG202314	2023年 No.14	19	アンダーニンジャ	花沢健吾		349	連載		
WYMG202314	2023年 No.14	20	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮	370	連載		
WYMG202314	2023年 No.14	21	カイジ	福本伸行		393	連載		
WYMG202314	2023年 No.14	22	白地図のライゼンデ	パミラ		417	連載		
WYMG202314	2023年 No.14	23	アルキメデスの大戦	三田紀房		435	連載		
WYMG202314	2023年 No.14	24	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		455	連載		
WYMG202314	2023年 No.14	25	ヤニねこ	にゃんにゃんファクトリー		475	読み切り		
WYMG202315	2023年 No.15	1	ドラQ	千代		15	連載		新連載
WYMG202315	2023年 No.15	2	ザ・ファブル The Second Contact	南勝久		85	連載		
WYMG202315	2023年 No.15	3	税金で買った本	系山冏	ずいの	103	連載		
WYMG202315	2023年 No.15	4	1日外出録ハンチョウ	上原求 & 新井和也	萩原天晴	126	連載		
WYMG202315	2023年 No.15	5	カイジ	福本伸行		145	連載		
WYMG202315	2023年 No.15	6	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮	169	連載		
WYMG202315	2023年 No.15	7	みなみけ	桜場コハル		189	連載		
WYMG202315	2023年 No.15	8	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		197	連載		
WYMG202315	2023年 No.15	9	アルキメデスの大戦	三田紀房		217	連載		
WYMG202315	2023年 No.15	10	神殺 - かみそぎ -	爾弥餡丸		237	連載		
WYMG202315	2023年 No.15	11	白地図のライゼンデ	パミラ		255	連載		
WYMG202315	2023年 No.15	12	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	273	連載		
WYMG202315	2023年 No.15	13	パラレルパラダイス	岡本倫		293	連載		
WYMG202315	2023年 No.15	14	サタノファニ	山田恵庸		311	連載		
WYMG202315	2023年 No.15	15	満州アヘンスクワッド	鹿子	門馬司	331	連載		
WYMG202315	2023年 No.15	16	彼岸島 48日後…	松本光司		349	連載		
WYMG202315	2023年 No.15	17	みょーちゃん先生はかく語りき	無敵ソーダ	鹿成トクサク	369	連載		
WYMG202315	2023年 No.15	18	君が獣になる前に	さの隆		384	連載		最終回
WYMG202315	2023年 No.15	19	雨と君と	二階堂幸		405	連載		
WYMG202315	2023年 No.15	20	サツドウ	なだいにし	雪永ちっち	409	連載		
WYMG202315	2023年 No.15	21	彼女のエレジー	遊園地迷子		427	連載		
WYMG202315	2023年 No.15	22	私のアリカ	隈屑	藤沢もやし	439	連載		
WYMG202315	2023年 No.15	23	くさっても猫なので	関口かんこ		457	連載		
WYMG202315	2023年 No.15	24	MFゴースト	しげの秀一		463	連載		
WYMG202316	2023年 No.16	1	カイジ	福本伸行		12	連載		
WYMG202316	2023年 No.16	2	ドラQ	千代		35	連載		
WYMG202316	2023年 No.16	3	彼岸島 48日後…	松本光司		57	連載		
WYMG202316	2023年 No.16	4	サツドウ	なだいにし	雪永ちっち	77	連載		
WYMG202316	2023年 No.16	5	みょーちゃん先生はかく語りき	無敵ソーダ	鹿成トクサク	95	連載		
