ID	掲載号	掲載順	タイトル	作者	原作	ページ	種別	カラー	摘要
WSJP202336-37	2023年 No.36・37合併号	14	アンデッドアンラック	戸塚慶文		365	連載		 
WSJP202336-37	2023年 No.36・37合併号	15	一ノ瀬家の大罪	タイザン5		387	連載		 
WSJP202336-37	2023年 No.36・37合併号	16	アイスヘッドギル	蜂矢育生		407	連載		 
WSJP202336-37	2023年 No.36・37合併号	17	テンマクキネマ	佐伯俊		429	連載		 
WSJP202336-37	2023年 No.36・37合併号	18	ブラッククローバー	田畠裕基		451	連載		 
WSJP202336-37	2023年 No.36・37合併号	19	「ブラッククローバー」ミニキャラ4コマ劇場	田代弓也		464	連載		 
WSJP202336-37	2023年 No.36・37合併号	20	僕とロボコ	宮崎周平		467	連載		 
WSJP202336-37	2023年 No.36・37合併号	21	暗号学園のいろは	岩崎優次		483	連載		 
WSJP202336-37	2023年 No.36・37合併号	22	人造人間100	江ノ島だいすけ		503	連載		 
WSJP202336-37	2023年 No.36・37合併号	23	ドリトライ	雲母坂盾		523	連載		 
WSJP202338	2023年 No.38	1	アオのハコ	三浦糀		3	連載	C	 
WSJP202338	2023年 No.38	2	ウィッチウォッチ	篠原健太		49	連載		 
WSJP202338	2023年 No.38	3	ONE PIECE	尾田栄一郎		69	連載		 
WSJP202338	2023年 No.38	4	キルアオ	藤巻忠俊		89	連載		 
WSJP202338	2023年 No.38	5	僕とロボコ	宮崎周平		109	連載	C	 
WSJP202338	2023年 No.38	6	SAKAMOTO DAYS	鈴木祐斗		133	連載		 
WSJP202338	2023年 No.38	7	呪術廻戦	芥見下々		155	連載		 
WSJP202338	2023年 No.38	8	アンデッドアンラック	戸塚慶文		175	連載	C	 
WSJP202338	2023年 No.38	9	あかね噺	馬上鷹将		197	連載		 
WSJP202338	2023年 No.38	10	僕のヒーローアカデミア	堀越耕平		217	連載		 
WSJP202338	2023年 No.38	11	アスミカケル	川田		233	連載		 
WSJP202338	2023年 No.38	12	ブラッククローバー	田畠裕基		255	連載		最終回 ジャンプGIGAへ移籍
WSJP202338	2023年 No.38	13	逃げ上手の若君	松井優征		289	連載		 
WSJP202338	2023年 No.38	14	夜桜さんちの大作戦	権平ひつじ		309	連載		 
WSJP202338	2023年 No.38	15	鵺の陰陽師	川江康太		331	連載		 
WSJP202338	2023年 No.38	16	暗号学園のいろは	岩崎優次		353	連載		 
WSJP202338	2023年 No.38	17	テンマクキネマ	佐伯俊		373	連載		 
WSJP202338	2023年 No.38	18	アイスヘッドギル	蜂矢育生		395	連載		 
WSJP202338	2023年 No.38	19	人造人間100	江ノ島だいすけ		417	連載		 
WSJP202338	2023年 No.38	20	ドリトライ	雲母坂盾		437	連載		 
WSJP202338	2023年 No.38	21	一ノ瀬家の大罪	タイザン5		457	連載		 
WSJP202339	2023年 No.39	1	キルアオ	藤巻忠俊		3	連載	C	 
WSJP202339	2023年 No.39	2	夜桜さんちの大作戦	権平ひつじ		45	連載		 
WSJP202339	2023年 No.39	3	僕のヒーローアカデミア	堀越耕平		65	連載		 
WSJP202339	2023年 No.39	4	アオのハコ	三浦糀		81	連載		 
WSJP202339	2023年 No.39	5	SAKAMOTO DAYS	鈴木祐斗		101	連載		 
WSJP202339	2023年 No.39	6	鵺の陰陽師	川江康太		121	連載	C	 
WSJP202339	2023年 No.39	7	ウィッチウォッチ	篠原健太		145	連載		 
WSJP202339	2023年 No.39	8	呪術廻戦	芥見下々		167	連載		 
WSJP202339	2023年 No.39	9	暗号学園のいろは	岩崎優次		187	連載	C	 
WSJP202339	2023年 No.39	10	あかね噺	馬上鷹将		209	連載		 
WSJP202339	2023年 No.39	11	逃げ上手の若君	松井優征		229	連載		 
WSJP202339	2023年 No.39	12	アスミカケル	川田		249	連載		 
WSJP202339	2023年 No.39	13	アンデッドアンラック	戸塚慶文		285	連載		 
WSJP202339	2023年 No.39	14	僕とロボコ	宮崎周平		305	連載		 
WSJP202339	2023年 No.39	15	一ノ瀬家の大罪	タイザン5		323	連載		 
WSJP202339	2023年 No.39	16	テンマクキネマ	佐伯俊		343	連載		 
WSJP202339	2023年 No.39	17	妹尾の頭部	伊原大貴		363	読み切り		 
WSJP202339	2023年 No.39	18	人造人間100	江ノ島だいすけ		381	連載		 
WSJP202339	2023年 No.39	19	ドリトライ	雲母坂盾		401	連載		 
WSJP202339	2023年 No.39	20	アイスヘッドギル	蜂矢育生		421	連載		 
WSJP202340	2023年 No.40	1	ONE PIECE	尾田栄一郎		4	連載	C	 
WSJP202340	2023年 No.40	2	僕とロボコ	宮崎周平		47	連載		 
WSJP202340	2023年 No.40	3	呪術廻戦	芥見下々		63	連載		 
WSJP202340	2023年 No.40	4	SAKAMOTO DAYS	鈴木祐斗		83	連載		 
WSJP202340	2023年 No.40	5	アオのハコ	三浦糀		103	連載		 
WSJP202340	2023年 No.40	6	あかね噺	馬上鷹将		125	連載	C	 
WSJP202340	2023年 No.40	7	アンデッドアンラック	戸塚慶文		149	連載		 
WSJP202340	2023年 No.40	8	キルアオ	藤巻忠俊		171	連載		 
WSJP202340	2023年 No.40	9	夜桜さんちの大作戦	権平ひつじ		191	連載	C	 
WSJP202340	2023年 No.40	10	ウィッチウォッチ	篠原健太		213	連載		 
WSJP202340	2023年 No.40	11	僕のヒーローアカデミア	堀越耕平		233	連載		 
WSJP202340	2023年 No.40	12	鵺の陰陽師	川江康太		249	連載		 
WSJP202340	2023年 No.40	13	逃げ上手の若君	松井優征		269	連載		 
WSJP202340	2023年 No.40	14	アスミカケル	川田		305	連載	C	 
WSJP202340	2023年 No.40	15	暗号学園のいろは	岩崎優次		327	連載		 
WSJP202340	2023年 No.40	16	一ノ瀬家の大罪	タイザン5		347	連載		 
WSJP202340	2023年 No.40	17	アイスヘッドギル	蜂矢育生		367	連載		 
WSJP202340	2023年 No.40	18	ハコイリお嬢とグータラ執事	武鴨樹		387	読み切り		 
WSJP202340	2023年 No.40	19	ドリトライ	雲母坂盾		403	連載		 
WSJP202340	2023年 No.40	20	テンマクキネマ	佐伯俊		423	連載		 
WSJP202340	2023年 No.40	21	人造人間100	江ノ島だいすけ		443	連載		最終回 
WSJP202341	2023年 No.41	1	魔々勇々	林快彦		3	連載	C	新連載 
WSJP202341	2023年 No.41	2	あかね噺	馬上鷹将		75	連載		 
WSJP202341	2023年 No.41	3	SAKAMOTO DAYS	鈴木祐斗		97	連載		 
WSJP202341	2023年 No.41	4	アオのハコ	三浦糀		119	連載	C	 
WSJP202341	2023年 No.41	5	ウィッチウォッチ	篠原健太		139	連載		 
WSJP202341	2023年 No.41	6	呪術廻戦	芥見下々		159	連載		 
WSJP202341	2023年 No.41	7	鵺の陰陽師	川江康太		179	連載		 
WSJP202341	2023年 No.41	8	逃げ上手の若君	松井優征		201	連載	C	 
WSJP202341	2023年 No.41	9	キルアオ	藤巻忠俊		225	連載		 
WSJP202341	2023年 No.41	10	アンデッドアンラック	戸塚慶文		245	連載		 
WSJP202341	2023年 No.41	11	僕とロボコ	宮崎周平		283	連載	C	 
WSJP202341	2023年 No.41	12	夜桜さんちの大作戦	権平ひつじ		301	連載		 
WSJP202341	2023年 No.41	13	アスミカケル	川田		321	連載		 
WSJP202341	2023年 No.41	14	暗号学園のいろは	岩崎優次		341	連載		 
WSJP202341	2023年 No.41	15	一ノ瀬家の大罪	タイザン5		361	連載		 
WSJP202341	2023年 No.41	16	アイスヘッドギル	蜂矢育生		381	連載		 
WSJP202341	2023年 No.41	17	ドリトライ	雲母坂盾		401	連載		 
WSJP202341	2023年 No.41	18	テンマクキネマ	佐伯俊		421	連載		最終回 
